step,time_s,theta_raw,omega_raw,theta_corrected,omega_corrected,top_error,u_policy_raw,u_signed,u_clipped,u_safe,u_commanded,raw_reward
21.0,0.525,-2.918539524078369,-7.5941572189331055,-2.918539524078369,-7.5941572189331055,0.22305312951142398,2.9999871253967285,2.9999871253967285,2.9999871253967285,2.9999871253967285,2.9999871253967285,0.9674595133835535
22.0,0.55,-3.1698670387268066,-8.725865364074707,-3.1698670387268066,-8.725865364074707,-0.028274385137013525,2.9981253147125244,2.9981253147125244,2.9981253147125244,2.9981253147125244,2.9981253147125244,0.9899887323654553
23.0,0.5750000000000001,-3.4400439262390137,-8.136530876159668,-3.4400439262390137,-8.136530876159668,-0.29845127264922056,-2.9961183071136475,-2.9961183071136475,-2.9961183071136475,-2.9961183071136475,-2.9961183071136475,0.9471778822277122
24.0,0.6000000000000001,-3.619114637374878,-2.7322590351104736,-3.619114637374878,-2.7322590351104736,-0.4775219837850848,-2.9999852180480957,-2.9999852180480957,-2.9999852180480957,-2.9999852180480957,-2.9999852180480957,0.8853899903352965
25.0,0.625,-3.8264598846435547,-8.326231956481934,-3.8264598846435547,-8.326231956481934,-0.6848672310537616,-3.0,-3.0,-3.0,-3.0,-3.0,0.7655704257358585
26.0,0.65,-4.1531853675842285,-12.850431442260742,-4.1531853675842285,-12.850431442260742,-1.0115927139944354,-3.0,-3.0,-3.0,-3.0,-3.0,0.511997927594043
27.0,0.675,-4.6903977394104,-17.278451919555664,-4.6903977394104,-17.278451919555664,-1.5488050858206073,-3.0,-3.0,-3.0,-3.0,-3.0,-0.009865021604315584
28.0,0.7000000000000001,-5.403539180755615,-20.922578811645508,-5.403539180755615,-20.922578811645508,-2.261946527165822,-3.0,-3.0,-3.0,-3.0,-3.0,-0.683199278834994
29.0,0.7250000000000001,-6.104114532470703,-22.462705612182617,-6.104114532470703,-22.462705612182617,-2.96252187888091,-2.9994747638702393,-2.9994747638702393,-2.9994747638702393,-2.9994747638702393,-2.9994747638702393,-1.0364662409054588
30.0,0.75,-7.059158802032471,-22.682723999023438,-7.059158802032471,-22.682723999023438,2.3656191587369086,-2.999999761581421,-2.999999761581421,-2.999999761581421,-2.999999761581421,-2.999999761581421,-0.7671901221237825
31.0,0.775,-8.007919311523438,-22.242687225341797,-8.007919311523438,-22.242687225341797,1.4168586492459418,1.9613025188446045,1.9613025188446045,1.9613025188446045,1.9613025188446045,1.9613025188446045,0.10300188814134721
32.0,0.8,-8.651946067810059,-20.922578811645508,-8.651946067810059,-20.922578811645508,0.7728318929593208,3.0,3.0,3.0,3.0,3.0,0.6701609826692951
33.0,0.8250000000000001,-9.217432975769043,-15.15777587890625,-9.217432975769043,-15.15777587890625,0.20734498500033638,3.0,3.0,3.0,3.0,3.0,0.9536051141562065
34.0,0.8500000000000001,-9.707521438598633,-12.880748748779297,-9.707521438598633,-12.880748748779297,-0.28274347782925346,2.215094566345215,2.215094566345215,2.215094566345215,2.215094566345215,2.215094566345215,0.9426119127430075
35.0,0.875,-10.247875213623047,-15.424785614013672,-10.247875213623047,-15.424785614013672,-0.8230972528536675,-2.9999935626983643,-2.9999935626983643,-2.9999935626983643,-2.9999935626983643,-2.9999935626983643,0.6541610025969339
36.0,0.9,-10.671990394592285,-12.813554763793945,-10.671990394592285,-12.813554763793945,-1.2472124338229058,-3.0,-3.0,-3.0,-3.0,-3.0,0.29954777271893723
37.0,0.925,-11.158937454223633,-18.378541946411133,-11.158937454223633,-18.378541946411133,-1.7341594934542535,-3.0,-3.0,-3.0,-3.0,-3.0,-0.19841458963291306
38.0,0.9500000000000001,-11.821813583374023,-22.242687225341797,-11.821813583374023,-22.242687225341797,-2.397035622604644,-2.999999523162842,-2.999999523162842,-2.999999523162842,-2.999999523162842,-2.999999523162842,-0.7868618636211074
39.0,0.9750000000000001,-12.550662994384766,-26.32685089111328,-12.550662994384766,-26.32685089111328,-3.1258850336153863,0.14455457031726837,0.14455457031726837,0.14455457031726837,0.14455457031726837,0.14455457031726837,-1.0691915892189578
40.0,1.0,-13.304644584655762,-25.886816024780273,-13.304644584655762,-25.886816024780273,2.403318683293204,-2.999958038330078,-2.999958038330078,-2.999958038330078,-2.999958038330078,-2.999958038330078,-0.8086439675428402
41.0,1.0250000000000001,-13.967520713806152,-19.17957305908203,-13.967520713806152,-19.17957305908203,1.7404425541428132,-2.9999282360076904,-2.9999282360076904,-2.9999282360076904,-2.9999282360076904,-2.9999282360076904,-0.2076191721390985
42.0,1.05,-14.592698097229004,-17.058433532714844,-14.592698097229004,-17.058433532714844,1.1152651707199617,0.5696766376495361,0.5696766376495361,0.5696766376495361,0.5696766376495361,0.5696766376495361,0.4107682350295925
43.0,1.075,-15.274423599243164,-16.838415145874023,-15.274423599243164,-16.838415145874023,0.4335396687058015,3.0,3.0,3.0,3.0,3.0,0.8771312514343307
44.0,1.1,-15.996990203857422,-16.59513282775879,-15.996990203857422,-16.59513282775879,-0.2890269359084563,2.999831199645996,2.999831199645996,2.999831199645996,2.999831199645996,2.999831199645996,0.9289820533562881
45.0,1.125,-16.48079490661621,-16.96491241455078,-16.48079490661621,-16.96491241455078,-0.7728316386672454,-2.9975597858428955,-2.9975597858428955,-2.9975597858428955,-2.9975597858428955,-2.9975597858428955,0.6851590175924591
46.0,1.1500000000000001,-17.14052963256836,-12.440711975097656,-17.14052963256836,-12.440711975097656,-1.4325663646193938,-3.0,-3.0,-3.0,-3.0,-3.0,0.12031304575040845
47.0,1.175,-17.806547164916992,-21.36261558532715,-17.806547164916992,-21.36261558532715,-2.0985838969680266,-3.0,-3.0,-3.0,-3.0,-3.0,-0.551259339875791
48.0,1.2000000000000002,-18.48198890686035,-24.566707611083984,-18.48198890686035,-24.566707611083984,-2.774025638911386,-2.997891664505005,-2.997891664505005,-2.997891664505005,-2.997891664505005,-2.997891664505005,-0.9955538925186526
49.0,1.225,-19.327077865600586,-24.566707611083984,-19.327077865600586,-24.566707611083984,2.664070709527966,-2.9999988079071045,-2.9999988079071045,-2.9999988079071045,-2.9999988079071045,-2.9999988079071045,-0.9504888235209673
50.0,1.25,-20.062210083007812,-23.562795639038086,-20.062210083007812,-23.562795639038086,1.9289384921207393,-2.998908042907715,-2.998908042907715,-2.998908042907715,-2.998908042907715,-2.998908042907715,-0.40805396291390833
51.0,1.2750000000000001,-20.7722110748291,-20.922578811645508,-20.7722110748291,-20.922578811645508,1.2189375002994502,2.866312026977539,2.866312026977539,2.866312026977539,2.866312026977539,2.866312026977539,0.29904219349822597
52.0,1.3,-21.513626098632812,-20.922578811645508,-21.513626098632812,-20.922578811645508,0.4775224764957393,3.0,3.0,3.0,3.0,3.0,0.8423608377166603
53.0,1.3250000000000002,-22.063405990600586,-15.004950523376465,-22.063405990600586,-15.004950523376465,-0.07225741547203413,2.9999992847442627,2.9999992847442627,2.9999992847442627,2.9999992847442627,2.9999992847442627,0.9728757155331493
54.0,1.35,-22.600618362426758,-12.880748748779297,-22.600618362426758,-12.880748748779297,-0.609469787298206,-2.9999709129333496,-2.9999709129333496,-2.9999709129333496,-2.9999709129333496,-2.9999709129333496,0.8013603141727068
55.0,1.375,-23.310617446899414,-12.880748748779297,-23.310617446899414,-12.880748748779297,-1.3194688717708623,-3.0,-3.0,-3.0,-3.0,-3.0,0.23009855972613075
56.0,1.4000000000000001,-23.95464324951172,-19.4786319732666,-23.95464324951172,-19.4786319732666,-1.963494674383167,-3.0,-3.0,-3.0,-3.0,-3.0,-0.4226244644903601
57.0,1.425,-24.6018123626709,-23.122758865356445,-24.6018123626709,-23.122758865356445,-2.6106637875423466,-2.999972343444824,-2.999972343444824,-2.999972343444824,-2.999972343444824,-2.999972343444824,-0.9178032864935425
58.0,1.4500000000000002,-25.4940242767334,-24.126670837402344,-25.4940242767334,-24.126670837402344,2.7803096055747396,-2.999999523162842,-2.999999523162842,-2.999999523162842,-2.999999523162842,-2.999999523162842,-0.9956536926377574
59.0,1.475,-26.24486541748047,-25.226760864257812,-26.24486541748047,-25.226760864257812,2.0294684648276693,-2.998011350631714,-2.998011350631714,-2.998011350631714,-2.998011350631714,-2.998011350631714,-0.5083941776111977
60.0,1.5,-26.920307159423828,-21.36261558532715,-26.920307159423828,-21.36261558532715,1.35402672288431,1.7388331890106201,1.7388331890106201,1.7388331890106201,1.7388331890106201,1.7388331890106201,0.16876792216440706
61.0,1.5250000000000001,-27.551767349243164,-20.70256233215332,-27.551767349243164,-20.70256233215332,0.722566533064974,3.0,3.0,3.0,3.0,3.0,0.7052513136186154
62.0,1.55,-28.3497314453125,-14.737940788269043,-28.3497314453125,-14.737940788269043,-0.07539756300436196,2.9999988079071045,2.9999988079071045,2.9999988079071045,2.9999988079071045,2.9999988079071045,0.9734382617490497
63.0,1.5750000000000002,-28.817829132080078,-15.644804000854492,-28.817829132080078,-15.644804000854492,-0.5434952497719401,-1.9497253894805908,-1.9497253894805908,-1.9497253894805908,-1.9497253894805908,-1.9497253894805908,0.830585660861827
64.0,1.6,-29.270217895507812,-12.660730361938477,-29.270217895507812,-12.660730361938477,-0.995884013199678,-3.0,-3.0,-3.0,-3.0,-3.0,0.5257317935072991
65.0,1.625,-29.769731521606445,-16.59337043762207,-29.769731521606445,-16.59337043762207,-1.4953976392983108,-3.0,-3.0,-3.0,-3.0,-3.0,0.04579327377260868
66.0,1.6500000000000001,-30.366634368896484,-21.36261558532715,-30.366634368896484,-21.36261558532715,-2.09230048658835,-3.0,-3.0,-3.0,-3.0,-3.0,-0.5458210484394947
67.0,1.675,-31.2525634765625,-24.566707611083984,-31.2525634765625,-24.566707611083984,-2.9782295942543655,-2.9682250022888184,-2.9682250022888184,-2.9682250022888184,-2.9682250022888184,-2.9682250022888184,-1.048996074943569
68.0,1.7000000000000002,-32.022254943847656,-27.42694091796875,-32.022254943847656,-27.42694091796875,2.535264245640068,-2.9997165203094482,-2.9997165203094482,-2.9997165203094482,-2.9997165203094482,-2.9997165203094482,-0.8989691549263749
69.0,1.725,-32.77623748779297,-23.394596099853516,-32.77623748779297,-23.394596099853516,1.7812817016947555,-2.959672451019287,-2.959672451019287,-2.959672451019287,-2.959672451019287,-2.959672451019287,-0.2656118909340565
70.0,1.75,-33.599334716796875,-21.80265235900879,-33.599334716796875,-21.80265235900879,0.9581844726908493,2.999999761581421,2.999999761581421,2.999999761581421,2.999999761581421,2.999999761581421,0.5254707400475521
71.0,1.7750000000000001,-34.224510192871094,-19.970487594604492,-34.224510192871094,-19.970487594604492,0.3330089966166305,3.0,3.0,3.0,3.0,3.0,0.9031809803878887
72.0,1.8,-34.8214111328125,-15.864821434020996,-34.8214111328125,-15.864821434020996,-0.2638919433247757,2.999636173248291,2.999636173248291,2.999636173248291,2.999636173248291,2.999636173248291,0.9382133478291981
73.0,1.8250000000000002,-35.36804962158203,-18.920915603637695,-35.36804962158203,-18.920915603637695,-0.810530432094307,-2.8563475608825684,-2.8563475608825684,-2.8563475608825684,-2.8563475608825684,-2.8563475608825684,0.651500996883507
74.0,1.85,-35.88641357421875,-14.984749794006348,-35.88641357421875,-14.984749794006348,-1.3288943847310257,-3.0,-3.0,-3.0,-3.0,-3.0,0.21509535129637072
75.0,1.875,-36.73778533935547,-21.56243324279785,-36.73778533935547,-21.56243324279785,-2.1802661498677445,-3.0,-3.0,-3.0,-3.0,-3.0,-0.6209266738754428
76.0,1.9000000000000001,-37.623714447021484,-26.10683250427246,-37.623714447021484,-26.10683250427246,-3.06619525753376,-1.6182668209075928,-1.6182668209075928,-1.6182668209075928,-1.6182668209075928,-1.6182668209075928,-1.0658975857222084
77.0,1.925,-38.55990982055664,-26.5468692779541,-38.55990982055664,-26.5468692779541,2.28079467611067,-2.9997446537017822,-2.9997446537017822,-2.9997446537017822,-2.9997446537017822,-2.9997446537017822,-0.7243058056034983
78.0,1.9500000000000002,-39.417564392089844,-21.025348663330078,-39.417564392089844,-21.025348663330078,1.4231401045774668,-1.5166164636611938,-1.5166164636611938,-1.5166164636611938,-1.5166164636611938,-1.5166164636611938,0.1024025968162185
79.0,1.975,-40.058448791503906,-22.462705612182617,-40.058448791503906,-22.462705612182617,0.7822557051634043,3.0,3.0,3.0,3.0,3.0,0.6568680253620055
80.0,2.0,-40.724464416503906,-17.433040618896484,-40.724464416503906,-17.433040618896484,0.11624008016340426,3.0,3.0,3.0,3.0,3.0,0.9608606349160217
81.0,2.025,-41.26167678833008,-14.1046781539917,-41.26167678833008,-14.1046781539917,-0.4209722916627676,-0.5834797620773315,-0.5834797620773315,-0.5834797620773315,-0.5834797620773315,-0.5834797620773315,0.8927221968565932
82.0,2.0500000000000003,-41.842872619628906,-14.544713973999023,-41.842872619628906,-14.544713973999023,-1.0021681229615957,-3.0,-3.0,-3.0,-3.0,-3.0,0.5153217543607965
83.0,2.075,-42.3769416809082,-19.260377883911133,-42.3769416809082,-19.260377883911133,-1.5362371842408926,-3.0,-3.0,-3.0,-3.0,-3.0,-0.004543951853394746
84.0,2.1,-43.0052604675293,-23.782814025878906,-43.0052604675293,-23.782814025878906,-2.1645559708619864,-2.999997615814209,-2.999997615814209,-2.999997615814209,-2.999997615814209,-2.999997615814209,-0.6180433458118118
85.0,2.125,-43.77809524536133,-25.666797637939453,-43.77809524536133,-25.666797637939453,-2.9373907486940176,-2.865690231323242,-2.865690231323242,-2.865690231323242,-2.865690231323242,-2.865690231323242,-1.0469265177458074
86.0,2.15,-44.55720901489258,-24.566707611083984,-44.55720901489258,-24.566707611083984,2.5666807889543186,-2.9999983310699463,-2.9999983310699463,-2.9999983310699463,-2.9999983310699463,-2.9999983310699463,-0.9015925402983636
87.0,2.1750000000000003,-45.304908752441406,-23.76261329650879,-45.304908752441406,-23.76261329650879,1.8189810514054905,-2.9720616340637207,-2.9720616340637207,-2.9720616340637207,-2.9720616340637207,-2.9720616340637207,-0.3040738110905783
88.0,2.2,-46.01176452636719,-20.922578811645508,-46.01176452636719,-20.922578811645508,1.1121252774797092,2.9978485107421875,2.9978485107421875,2.9978485107421875,2.9978485107421875,2.9978485107421875,0.3969843429160474
89.0,2.225,-46.84114456176758,-22.902742385864258,-46.84114456176758,-22.902742385864258,0.2827452420793186,3.0,3.0,3.0,3.0,3.0,0.9058395938043148
90.0,2.25,-47.43804931640625,-21.392932891845703,-47.43804931640625,-21.392932891845703,-0.31415951255935326,3.0,3.0,3.0,3.0,3.0,0.9032906821345066
91.0,2.275,-48.00039291381836,-16.084840774536133,-48.00039291381836,-16.084840774536133,-0.8765031099714626,-2.9999938011169434,-2.9999938011169434,-2.9999938011169434,-2.9999938011169434,-2.9999938011169434,0.611970230182316
92.0,2.3000000000000003,-48.562740325927734,-16.084840774536133,-48.562740325927734,-16.084840774536133,-1.4388505220808376,-3.0,-3.0,-3.0,-3.0,-3.0,0.10369107152759091
93.0,2.325,-49.14079284667969,-22.242687225341797,-49.14079284667969,-22.242687225341797,-2.0169030428327908,-3.0,-3.0,-3.0,-3.0,-3.0,-0.4829302636800291
94.0,2.35,-50.19950866699219,-26.10683250427246,-50.19950866699219,-26.10683250427246,-3.0756188631452908,-1.4659278392791748,-1.4659278392791748,-1.4659278392791748,-1.4659278392791748,-1.4659278392791748,-1.0664587322788428
95.0,2.375,-51.135704040527344,-25.666797637939453,-51.135704040527344,-25.666797637939453,2.271371070499139,-2.9999420642852783,-2.9999420642852783,-2.9999420642852783,-2.9999420642852783,-2.9999420642852783,-0.7125355418948738
96.0,2.4000000000000004,-51.965084075927734,-22.837310791015625,-51.965084075927734,-22.837310791015625,1.4419910350987486,2.3598101139068604,2.3598101139068604,2.3598101139068604,2.3598101139068604,2.3598101139068604,0.07505765701406175
97.0,2.4250000000000003,-52.7724723815918,-17.718488693237305,-52.7724723815918,-17.718488693237305,0.6346027294346861,3.0,3.0,3.0,3.0,3.0,0.7719128007467085
98.0,2.45,-53.31596755981445,-16.21746253967285,-53.31596755981445,-16.21746253967285,0.09110755121202985,3.0,3.0,3.0,3.0,3.0,0.9675519679612254
99.0,2.475,-53.799774169921875,-13.1007661819458,-53.799774169921875,-13.1007661819458,-0.39269905889539203,-2.1486902236938477,-2.1486902236938477,-2.1486902236938477,-2.1486902236938477,-2.1486902236938477,0.9056905627429208
100.0,2.5,-54.2490234375,-12.440711975097656,-54.2490234375,-12.440711975097656,-0.841948326473517,-3.0,-3.0,-3.0,-3.0,-3.0,0.6485336205744356
101.0,2.5250000000000004,-54.72654342651367,-18.225717544555664,-54.72654342651367,-18.225717544555664,-1.319468315487189,-3.0,-3.0,-3.0,-3.0,-3.0,0.21347278936461073
102.0,2.5500000000000003,-55.317161560058594,-21.36261558532715,-55.317161560058594,-21.36261558532715,-1.9100864490321108,-3.0,-3.0,-3.0,-3.0,-3.0,-0.3804539020623698
103.0,2.575,-56.12141036987305,-23.782814025878906,-56.12141036987305,-23.782814025878906,-2.714335258846564,-2.9997615814208984,-2.9997615814208984,-2.9997615814208984,-2.9997615814208984,-2.9997615814208984,-0.9686675481507221
104.0,2.6,-56.90366744995117,-26.766887664794922,-56.90366744995117,-26.766887664794922,2.7865929682548973,-2.999946117401123,-2.999946117401123,-2.999946117401123,-2.999946117401123,-2.999946117401123,-1.0112931538770165
105.0,2.625,-57.886985778808594,-24.786724090576172,-57.886985778808594,-24.786724090576172,1.8032746393974755,-2.7288198471069336,-2.7288198471069336,-2.7288198471069336,-2.7288198471069336,-2.7288198471069336,-0.2934828081449416
106.0,2.6500000000000004,-58.8420295715332,-22.242687225341797,-58.8420295715332,-22.242687225341797,0.8482308466728661,3.0,3.0,3.0,3.0,3.0,0.6098375290780589
107.0,2.6750000000000003,-59.49862289428711,-20.170303344726562,-59.49862289428711,-20.170303344726562,0.19163752391895983,3.0,3.0,3.0,3.0,3.0,0.9390095439815069
108.0,2.7,-60.35942077636719,-15.644804000854492,-60.35942077636719,-15.644804000854492,-0.6691603581611183,-2.9957122802734375,-2.9957122802734375,-2.9957122802734375,-2.9957122802734375,-2.9957122802734375,0.7578725189908252
109.0,2.725,-61.0537109375,-16.816913604736328,-61.0537109375,-16.816913604736328,-1.3634505192939308,-3.0,-3.0,-3.0,-3.0,-3.0,0.17558242798514326
110.0,2.75,-61.823402404785156,-24.346689224243164,-61.823402404785156,-24.346689224243164,-2.133141986579087,-2.9999918937683105,-2.9999918937683105,-2.9999918937683105,-2.9999918937683105,-2.9999918937683105,-0.5944482238247866
111.0,2.7750000000000004,-62.73446273803711,-26.10683250427246,-62.73446273803711,-26.10683250427246,-3.04420231983104,-1.947791576385498,-1.947791576385498,-1.947791576385498,-1.947791576385498,-1.947791576385498,-1.0642610661714558
112.0,2.8000000000000003,-63.526145935058594,-26.986906051635742,-63.526145935058594,-26.986906051635742,2.4472997903270617,-2.9997949600219727,-2.9997949600219727,-2.9997949600219727,-2.9997949600219727,-2.9997949600219727,-0.8433353862416327
113.0,2.825,-64.27384185791016,-24.049823760986328,-64.27384185791016,-24.049823760986328,1.6996038674754992,-1.9130533933639526,-1.9130533933639526,-1.9130533933639526,-1.9130533933639526,-1.9130533933639526,-0.18710433875763746
114.0,2.85,-64.96499633789062,-22.462705612182617,-64.96499633789062,-22.462705612182617,1.0084493874950304,2.999999523162842,2.999999523162842,2.999999523162842,2.999999523162842,2.999999523162842,0.48071587578724284
115.0,2.875,-65.59645080566406,-20.625715255737305,-65.59645080566406,-20.625715255737305,0.37699491972159294,3.0,3.0,3.0,3.0,3.0,0.8852330735519764
116.0,2.9000000000000004,-66.18392944335938,-14.1046781539917,-66.18392944335938,-14.1046781539917,-0.21048371797371956,2.997854232788086,2.997854232788086,2.997854232788086,2.997854232788086,2.997854232788086,0.9560386299233841
117.0,2.9250000000000003,-66.72428894042969,-14.1046781539917,-66.72428894042969,-14.1046781539917,-0.7508432150440321,-2.999997138977051,-2.999997138977051,-2.999997138977051,-2.999997138977051,-2.999997138977051,0.7092196499971862
118.0,2.95,-67.21751403808594,-14.984749794006348,-67.21751403808594,-14.984749794006348,-1.244068312700282,-3.0,-3.0,-3.0,-3.0,-3.0,0.29649158948203425
119.0,2.975,-67.79871368408203,-21.36261558532715,-67.79871368408203,-21.36261558532715,-1.8252679586963758,-3.0,-3.0,-3.0,-3.0,-3.0,-0.29937022549722864
120.0,3.0,-68.45216369628906,-22.462705612182617,-68.45216369628906,-22.462705612182617,-2.478717970903407,-2.9999985694885254,-2.9999985694885254,-2.9999985694885254,-2.9999985694885254,-2.9999985694885254,-0.8406837657935186
121.0,3.0250000000000004,-69.18101501464844,-25.006742477416992,-69.18101501464844,-25.006742477416992,3.075616017916804,-2.999999761581421,-2.999999761581421,-2.999999761581421,-2.999999761581421,-2.999999761581421,-1.062358047768455
122.0,3.0500000000000003,-69.95069885253906,-26.5468692779541,-69.95069885253906,-26.5468692779541,2.305932180026179,-2.999786138534546,-2.999786138534546,-2.999786138534546,-2.999786138534546,-2.999786138534546,-0.7431612712619178
123.0,3.075,-70.68898010253906,-23.782814025878906,-70.68898010253906,-23.782814025878906,1.5676509300261792,1.3513221740722656,1.3513221740722656,1.3513221740722656,1.3513221740722656,1.3513221740722656,-0.053822626409662164
124.0,3.1,-71.36441802978516,-20.4825439453125,-71.36441802978516,-20.4825439453125,0.8922130027800854,2.999999761581421,2.999999761581421,2.999999761581421,2.999999761581421,2.999999761581421,0.5837373644757425
125.0,3.125,-71.9770278930664,-18.934526443481445,-71.9770278930664,-18.934526443481445,0.2796031394988354,3.0,3.0,3.0,3.0,3.0,0.9233134081029136
126.0,3.1500000000000004,-72.48910522460938,-14.712912559509277,-72.48910522460938,-14.712912559509277,-0.23247419204413333,2.9986047744750977,2.9986047744750977,2.9986047744750977,2.9986047744750977,2.9986047744750977,0.9494542354662592
127.0,3.1750000000000003,-73.10800170898438,-12.880748748779297,-73.10800170898438,-12.880748748779297,-0.8513706764191333,-3.0,-3.0,-3.0,-3.0,-3.0,0.6403613950661867
128.0,3.2,-73.61065673828125,-13.320784568786621,-73.61065673828125,-13.320784568786621,-1.3540257057160083,-3.0,-3.0,-3.0,-3.0,-3.0,0.1953326178086935
129.0,3.225,-74.15100860595703,-21.80265235900879,-74.15100860595703,-21.80265235900879,-1.8943775733917896,-3.0,-3.0,-3.0,-3.0,-3.0,-0.367499547241683
130.0,3.25,-74.88300323486328,-22.682723999023438,-74.88300323486328,-22.682723999023438,-2.6263722022980396,-2.9999871253967285,-2.9999871253967285,-2.9999871253967285,-2.9999871253967285,-2.9999871253967285,-0.923634700843149
131.0,3.2750000000000004,-75.60871124267578,-23.782814025878906,-75.60871124267578,-23.782814025878906,2.9311050970690466,-2.999999761581421,-2.999999761581421,-2.999999761581421,-2.999999761581421,-2.999999761581421,-1.036491386481226
132.0,3.3000000000000003,-76.65486145019531,-24.126670837402344,-76.65486145019531,-24.126670837402344,1.8849548895495154,-2.9903764724731445,-2.9903764724731445,-2.9903764724731445,-2.9903764724731445,-2.9903764724731445,-0.36921313993852306
133.0,3.325,-77.32402038574219,-21.80265235900879,-77.32402038574219,-21.80265235900879,1.2157959540026404,2.9766299724578857,2.9766299724578857,2.9766299724578857,2.9766299724578857,2.9766299724578857,0.2980861884625678
134.0,3.35,-78.0780029296875,-20.922578811645508,-78.0780029296875,-20.922578811645508,0.4618134100573279,3.0,3.0,3.0,3.0,3.0,0.8494705342774862
135.0,3.375,-78.61835479736328,-14.984749794006348,-78.61835479736328,-14.984749794006348,-0.07853845761845335,2.9999990463256836,2.9999990463256836,2.9999990463256836,2.9999990463256836,2.9999990463256836,0.9724631689689198
136.0,3.4000000000000004,-79.12100982666016,-14.492895126342773,-79.12100982666016,-14.492895126342773,-0.5811934869153284,-2.991286277770996,-2.991286277770996,-2.991286277770996,-2.991286277770996,-2.991286277770996,0.812815195448265
