step,time_s,theta_raw,omega_raw,theta_corrected,omega_corrected,top_error,u_policy_raw,u_signed,u_clipped,u_safe,u_commanded,raw_reward
0.0,0.0,0.0,-0.027044018730521202,0.0,-0.027044018730521202,-3.141592653589793,3.0,3.0,3.0,3.0,3.0,-1.0020000731378949
1.0,0.025,0.0,1.953118085861206,0.0,1.953118085861206,-3.141592653589793,3.0,3.0,3.0,3.0,3.0,-1.0023814670257318
2.0,0.05,0.012566370889544487,0.03179628774523735,0.012566370889544487,0.03179628774523735,-3.1290262827002486,3.0,3.0,3.0,3.0,3.0,-1.0019211453007495
3.0,0.07500000000000001,0.07225663214921951,4.555995941162109,0.07225663214921951,4.555995941162109,-3.0693360214405736,3.0,3.0,3.0,3.0,3.0,-1.0014663350532966
4.0,0.1,0.19477874040603638,5.999943256378174,0.19477874040603638,5.999943256378174,-2.9468139131837567,3.0,3.0,3.0,3.0,3.0,-0.9866904501480622
5.0,0.125,0.4021238684654236,7.100033283233643,0.4021238684654236,7.100033283233643,-2.7394687851243695,3.0,3.0,3.0,3.0,3.0,-0.9272728911817637
6.0,0.15000000000000002,0.5780530571937561,6.367959022521973,0.5780530571937561,6.367959022521973,-2.563539596396037,3.0,3.0,3.0,3.0,3.0,-0.8435831253723249
7.0,0.17500000000000002,0.7382742762565613,7.980105400085449,0.7382742762565613,7.980105400085449,-2.403318377333232,-2.3369274139404297,-2.3369274139404297,-2.3369274139404297,-2.3369274139404297,-2.3369274139404297,-0.7472129080145019
8.0,0.2,0.8796459436416626,8.20012378692627,0.8796459436416626,8.20012378692627,-2.2619467099481305,-2.999995231628418,-2.999995231628418,-2.999995231628418,-2.999995231628418,-2.999995231628418,-0.6461481859125099
9.0,0.225,0.9581857323646545,1.7348631620407104,0.9581857323646545,1.7348631620407104,-2.1834069212251386,-3.0,-3.0,-3.0,-3.0,-3.0,-0.5773062491362483
10.0,0.25,0.9173450469970703,0.062113504856824875,0.9173450469970703,0.062113504856824875,-2.224247606592723,-3.0,-3.0,-3.0,-3.0,-3.0,-0.6099306897370911
11.0,0.275,0.7602654099464417,-7.226141452789307,0.7602654099464417,-7.226141452789307,-2.3813272436433515,-3.0,-3.0,-3.0,-3.0,-3.0,-0.7318748506391661
12.0,0.30000000000000004,0.42411500215530396,-9.77017879486084,0.42411500215530396,-9.77017879486084,-2.717477651434489,-3.0,-3.0,-3.0,-3.0,-3.0,-0.9229489185055267
13.0,0.325,-0.015707964077591896,-10.430233001708984,-0.015707964077591896,-10.430233001708984,3.125884689512201,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0127556085159373
14.0,0.35000000000000003,-0.5152211785316467,-11.970358848571777,-0.5152211785316467,-11.970358848571777,2.6263714750581464,-3.0,-3.0,-3.0,-3.0,-3.0,-0.886512711973282
15.0,0.375,-0.9236282110214233,-13.19428825378418,-0.9236282110214233,-13.19428825378418,2.2179644425683698,-3.0,-3.0,-3.0,-3.0,-3.0,-0.622338489184343
16.0,0.4,-1.3100441694259644,-12.190377235412598,-1.3100441694259644,-12.190377235412598,1.8315484841638288,-3.0,-3.0,-3.0,-3.0,-3.0,-0.27466788616063714
17.0,0.42500000000000004,-1.639911413192749,-10.650251388549805,-1.639911413192749,-10.650251388549805,1.501681240397044,-3.0,-3.0,-3.0,-3.0,-3.0,0.05571728815470732
18.0,0.45,-1.9195131063461304,-8.546249389648438,-1.9195131063461304,-8.546249389648438,1.2220795472436627,-2.9999947547912598,-2.9999947547912598,-2.9999947547912598,-2.9999947547912598,-2.9999947547912598,0.33238827232562274
19.0,0.47500000000000003,-2.1708405017852783,-8.106213569641113,-2.1708405017852783,-8.106213569641113,0.9707521518045148,-2.999826192855835,-2.999826192855835,-2.999826192855835,-2.999826192855835,-2.999826192855835,0.5561080939294263
20.0,0.5,-2.412743091583252,-4.682104110717773,-2.412743091583252,-4.682104110717773,0.7288495620065412,-2.9968738555908203,-2.9968738555908203,-2.9968738555908203,-2.9968738555908203,-2.9968738555908203,0.7417530573489595
21.0,0.525,-2.6766369342803955,-4.242068290710449,-2.6766369342803955,-4.242068290710449,0.4649557193093976,-2.9520106315612793,-2.9520106315612793,-2.9520106315612793,-2.9520106315612793,-2.9520106315612793,0.890105380914812
22.0,0.55,-2.953097105026245,-8.326231956481934,-2.953097105026245,-8.326231956481934,0.188495548563548,2.9999923706054688,2.9999923706054688,2.9999923706054688,2.9999923706054688,2.9999923706054688,0.9733546490378433
23.0,0.5750000000000001,-3.2766811847686768,-9.698159217834473,-3.2766811847686768,-9.698159217834473,-0.13508853117888364,2.8321757316589355,2.8321757316589355,2.8321757316589355,2.8321757316589355,2.8321757316589355,0.9797014894665447
24.0,0.6000000000000001,-3.5562829971313477,-5.592493534088135,-3.5562829971313477,-5.592493534088135,-0.41469034354155454,-2.9999990463256836,-2.9999990463256836,-2.9999990463256836,-2.9999990463256836,-2.9999990463256836,0.9101135298633094
25.0,0.625,-3.8013272285461426,-6.39658784866333,-3.8013272285461426,-6.39658784866333,-0.6597345749563495,-3.0,-3.0,-3.0,-3.0,-3.0,0.78406330662443
26.0,0.65,-4.0934953689575195,-12.190377235412598,-4.0934953689575195,-12.190377235412598,-0.9519027153677264,-3.0,-3.0,-3.0,-3.0,-3.0,0.5632738095614472
27.0,0.675,-4.489336013793945,-15.614486694335938,-4.489336013793945,-15.614486694335938,-1.3477433602041522,-3.0,-3.0,-3.0,-3.0,-3.0,0.19482676427336829
28.0,0.7000000000000001,-5.079955101013184,-20.922578811645508,-5.079955101013184,-20.922578811645508,-1.9383624474233905,-3.0,-3.0,-3.0,-3.0,-3.0,-0.40512062126171633
29.0,0.7250000000000001,-5.774247169494629,-24.566707611083984,-5.774247169494629,-24.566707611083984,-2.632654515904836,-2.9994659423828125,-2.9994659423828125,-2.9994659423828125,-2.9994659423828125,-2.9994659423828125,-0.935613992809093
30.0,0.75,-6.65075159072876,-24.566707611083984,-6.65075159072876,-24.566707611083984,2.7740263700406196,-2.9999990463256836,-2.9999990463256836,-2.9999990463256836,-2.9999990463256836,-2.9999990463256836,-0.9955569641014197
31.0,0.775,-7.54610538482666,-23.562795639038086,-7.54610538482666,-23.562795639038086,1.8786725759427192,-2.9960238933563232,-2.9960238933563232,-2.9960238933563232,-2.9960238933563232,-2.9960238933563232,-0.36055066664817376
32.0,0.8,-8.340928077697754,-20.70256233215332,-8.340928077697754,-20.70256233215332,1.0838498830716254,2.9989848136901855,2.9989848136901855,2.9989848136901855,2.9989848136901855,2.9989848136901855,0.4230711898559539
33.0,0.8250000000000001,-8.950397491455078,-18.598560333251953,-8.950397491455078,-18.598560333251953,0.4743804693143012,3.0,3.0,3.0,3.0,3.0,0.8529852414964675
34.0,0.8500000000000001,-9.519025802612305,-16.37687873840332,-9.519025802612305,-16.37687873840332,-0.09424784184292534,2.999999761581421,2.999999761581421,2.999999761581421,2.999999761581421,2.999999761581421,0.9667417433428801
35.0,0.875,-10.00283145904541,-12.660730361938477,-10.00283145904541,-12.660730361938477,-0.5780534982760308,-2.9999372959136963,-2.9999372959136963,-2.9999372959136963,-2.9999372959136963,-2.9999372959136963,0.8194984684309305
36.0,0.9,-10.474069595336914,-10.900586128234863,-10.474069595336914,-10.900586128234863,-1.0492916345675347,-3.0,-3.0,-3.0,-3.0,-3.0,0.4843030978387723
37.0,0.925,-10.979866027832031,-19.03859519958496,-10.979866027832031,-19.03859519958496,-1.555088067062652,-3.0,-3.0,-3.0,-3.0,-3.0,-0.022539196977824277
38.0,0.9500000000000001,-11.63960075378418,-20.70256233215332,-11.63960075378418,-20.70256233215332,-2.2148227930148003,-3.0,-3.0,-3.0,-3.0,-3.0,-0.6452798118335058
39.0,0.9750000000000001,-12.359025955200195,-25.446779251098633,-12.359025955200195,-25.446779251098633,-2.934247994430816,-2.911966323852539,-2.911966323852539,-2.911966323852539,-2.911966323852539,-2.911966323852539,-1.045219199590984
40.0,1.0,-13.122432708740234,-24.786724090576172,-13.122432708740234,-24.786724090576172,2.585530559208731,-2.999997615814209,-2.999997615814209,-2.999997615814209,-2.999997615814209,-2.999997615814209,-0.9127784634293874
