step,time_s,theta_raw,omega_raw,theta_corrected,omega_corrected,top_error,u_policy_raw,u_signed,u_clipped,u_safe,u_commanded,raw_reward
31.0,0.775,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
32.0,0.8,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
33.0,0.8250000000000001,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
34.0,0.8500000000000001,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
35.0,0.875,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
36.0,0.9,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
37.0,0.925,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
38.0,0.9500000000000001,0.0,-0.44687893986701965,0.0,-0.44687893986701965,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000399700786895
39.0,0.9750000000000001,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
40.0,1.0,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
41.0,1.0250000000000001,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
42.0,1.05,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
43.0,1.075,0.0,-0.226860910654068,0.0,-0.226860910654068,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000251465872783
44.0,1.1,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
45.0,1.125,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
46.0,1.1500000000000001,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
47.0,1.175,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
48.0,1.2000000000000002,0.0,-0.6668969392776489,0.0,-0.6668969392776489,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000644751527616
49.0,1.225,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
50.0,1.25,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
51.0,1.2750000000000001,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
52.0,1.3,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
53.0,1.3250000000000002,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
54.0,1.35,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
55.0,1.375,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
56.0,1.4000000000000001,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
57.0,1.425,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
58.0,1.4500000000000002,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
59.0,1.475,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
60.0,1.5,0.0,-0.226860910654068,0.0,-0.226860910654068,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000251465872783
61.0,1.5250000000000001,0.0,-0.44687893986701965,0.0,-0.44687893986701965,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000399700786895
62.0,1.55,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
63.0,1.5750000000000002,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
64.0,1.6,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
65.0,1.625,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
66.0,1.6500000000000001,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
67.0,1.675,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
68.0,1.7000000000000002,0.0,2.097158432006836,0.0,2.097158432006836,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0004598073488937
69.0,1.725,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
70.0,1.75,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
71.0,1.7750000000000001,0.0,-0.226860910654068,0.0,-0.226860910654068,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000251465872783
72.0,1.8,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
73.0,1.8250000000000002,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
74.0,1.85,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
75.0,1.875,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
76.0,1.9000000000000001,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
77.0,1.925,0.0,-0.226860910654068,0.0,-0.226860910654068,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000251465872783
78.0,1.9500000000000002,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
79.0,1.975,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
80.0,2.0,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
81.0,2.025,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
82.0,2.0500000000000003,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
83.0,2.075,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
84.0,2.1,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
85.0,2.125,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
86.0,2.15,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
87.0,2.1750000000000003,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
88.0,2.2,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
89.0,2.225,0.0,1.3132652044296265,0.0,1.3132652044296265,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001924665497164
90.0,2.25,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
91.0,2.275,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
92.0,2.3000000000000003,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
93.0,2.325,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
94.0,2.35,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
95.0,2.375,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
96.0,2.4000000000000004,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
97.0,2.4250000000000003,0.0,-0.226860910654068,0.0,-0.226860910654068,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000251465872783
98.0,2.45,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
99.0,2.475,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
100.0,2.5,0.0,-0.44687893986701965,0.0,-0.44687893986701965,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000399700786895
101.0,2.5250000000000004,0.0,0.8732292056083679,0.0,0.8732292056083679,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000962529245527
102.0,2.5500000000000003,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
103.0,2.575,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
104.0,2.6,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
105.0,2.625,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
106.0,2.6500000000000004,0.0,-0.226860910654068,0.0,-0.226860910654068,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000251465872783
107.0,2.6750000000000003,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
108.0,2.7,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
109.0,2.725,0.0,2.097158432006836,0.0,2.097158432006836,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0004598073488937
110.0,2.75,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
111.0,2.7750000000000004,0.0,1.3132652044296265,0.0,1.3132652044296265,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001924665497164
112.0,2.8000000000000003,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
113.0,2.825,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
114.0,2.85,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
115.0,2.875,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
116.0,2.9000000000000004,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
117.0,2.9250000000000003,0.0,2.097158432006836,0.0,2.097158432006836,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0004598073488937
118.0,2.95,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
119.0,2.975,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
120.0,3.0,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
121.0,3.0250000000000004,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
122.0,3.0500000000000003,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
123.0,3.075,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
124.0,3.1,0.0,2.317176580429077,0.0,2.317176580429077,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.000556930730489
125.0,3.125,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
126.0,3.1500000000000004,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
127.0,3.1750000000000003,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
128.0,3.2,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
129.0,3.225,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
130.0,3.25,0.0,-0.8869149684906006,0.0,-0.8869149684906006,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000986618161332
131.0,3.2750000000000004,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
132.0,3.3000000000000003,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
133.0,3.325,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
134.0,3.35,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
135.0,3.375,0.0,0.21317513287067413,0.0,0.21317513287067413,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000245443637275
136.0,3.4000000000000004,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
137.0,3.4250000000000003,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
138.0,3.45,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
139.0,3.475,0.0,1.5332832336425781,0.0,1.5332832336425781,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0002550957474567
140.0,3.5,0.0,-0.0068428912200033665,0.0,-0.0068428912200033665,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000200046825158
141.0,3.5250000000000004,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
142.0,3.5500000000000003,0.0,-1.1069329977035522,0.0,-1.1069329977035522,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001425300661404
143.0,3.575,0.0,1.8771405220031738,0.0,1.8771405220031738,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0003723656539345
144.0,3.6,0.0,0.6532111763954163,0.0,0.6532111763954163,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000626684840968
145.0,3.625,0.0,1.5332832336425781,0.0,1.5332832336425781,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0002550957474567
146.0,3.6500000000000004,0.0,1.0932471752166748,0.0,1.0932471752166748,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001395189386117
147.0,3.6750000000000003,0.0,1.3132652044296265,0.0,1.3132652044296265,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0001924665497164
148.0,3.7,0.0,0.4331931471824646,0.0,0.4331931471824646,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000387656302765
149.0,3.725,0.0,-0.44687893986701965,0.0,-0.44687893986701965,-3.141592653589793,3.0,3.0,0.3,0.3,0.3,-1.0000399700786895
150.0,3.75,-0.0062831854447722435,0.21317513287067413,-0.0062831854447722435,0.21317513287067413,3.135309468145021,3.0,3.0,0.3,0.3,0.3,-1.000004805219
151.0,3.7750000000000004,-0.2387610375881195,-9.399099349975586,-0.2387610375881195,-9.399099349975586,2.9028316160016736,-3.0,-3.0,-0.3,0.27999999999999997,0.27999999999999997,-0.9804834629619958
152.0,3.8000000000000003,-0.5403539538383484,-7.9551520347595215,-0.5403539538383484,-7.9551520347595215,2.6012386997514447,-3.0,-3.0,-0.3,0.25999999999999995,0.25999999999999995,-0.8638701138434866
153.0,3.825,-0.7539822459220886,-3.2109344005584717,-0.7539822459220886,-3.2109344005584717,2.3876104076677045,3.0,3.0,0.3,0.27999999999999997,0.27999999999999997,-0.7300170534137373
154.0,3.85,-0.8482300043106079,-0.6668969392776489,-0.8482300043106079,-0.6668969392776489,2.293362649279185,3.0,3.0,0.3,0.3,0.3,-0.6613763495967412
155.0,3.875,-0.8733627796173096,0.21317513287067413,-0.8733627796173096,0.21317513287067413,2.2682298739724835,3.0,3.0,0.3,0.3,0.3,-0.6422771807392853
156.0,3.9000000000000004,-0.8325220346450806,2.317176580429077,-0.8325220346450806,2.317176580429077,2.3090706189447125,3.0,3.0,0.3,0.3,0.3,-0.6735694579650153
157.0,3.9250000000000003,-0.728849470615387,3.857302665710449,-0.728849470615387,3.857302665710449,2.412743182974406,3.0,3.0,0.3,0.3,0.3,-0.7474490404715869
158.0,3.95,-0.5749114751815796,6.6213579177856445,-0.5749114751815796,6.6213579177856445,2.5666811784082135,3.0,3.0,0.3,0.3,0.3,-0.843644680076004
159.0,3.975,-0.35185837745666504,6.6213579177856445,-0.35185837745666504,6.6213579177856445,2.789734276133128,3.0,3.0,0.3,0.3,0.3,-0.9431380956336675
160.0,4.0,-0.11938051879405975,7.501430034637451,-0.11938051879405975,7.501430034637451,3.0222121347957334,3.0,3.0,0.3,0.3,0.3,-0.9985297500695082
161.0,4.025,0.1005309671163559,7.061394214630127,0.1005309671163559,7.061394214630127,-3.041061686473437,3.0,3.0,0.3,0.3,0.3,-0.9999573455857967
162.0,4.05,0.3047344982624054,7.281412124633789,0.3047344982624054,7.281412124633789,-2.8368581553273877,3.0,3.0,0.3,0.3,0.3,-0.9592485435605776
163.0,4.075,0.4743804931640625,5.521267890930176,0.4743804931640625,5.521267890930176,-2.6672121604257306,3.0,3.0,0.3,0.3,0.3,-0.8926443151614993
164.0,4.1000000000000005,0.6000441908836365,3.417266607284546,0.6000441908836365,3.417266607284546,-2.5415484627061566,2.448878288269043,2.448878288269043,0.3,0.3,0.3,-0.8264984331605028
165.0,4.125,0.6691592335700989,2.9772305488586426,0.6691592335700989,2.9772305488586426,-2.4724334200196942,-3.0,-3.0,-0.3,0.27999999999999997,0.27999999999999997,-0.7852473053498821
166.0,4.15,0.6880087852478027,0.21317513287067413,0.6880087852478027,0.21317513287067413,-2.4535838683419904,-3.0,-3.0,-0.3,0.25999999999999995,0.25999999999999995,-0.7725315340029252
167.0,4.175,0.6126105785369873,-1.7669870853424072,0.6126105785369873,-1.7669870853424072,-2.528982075052806,-3.0,-3.0,-0.3,0.23999999999999996,0.23999999999999996,-0.8184747353859296
168.0,4.2,0.5089380145072937,-3.430952310562134,0.5089380145072937,-3.430952310562134,-2.6326546390824994,-3.0,-3.0,-0.3,0.21999999999999997,0.21999999999999997,-0.8744503514873149
169.0,4.2250000000000005,0.3769911229610443,-3.430952310562134,0.3769911229610443,-3.430952310562134,-2.764601530628749,-3.0,-3.0,-0.3,0.19999999999999998,0.19999999999999998,-0.930962516485172
170.0,4.25,0.21676988899707794,-6.143188953399658,0.21676988899707794,-6.143188953399658,-2.924822764592715,-3.0,-3.0,-0.3,0.18,0.18,-0.9803783399974871
171.0,4.275,0.05340707674622536,-5.703152656555176,0.05340707674622536,-5.703152656555176,-3.0881855768435678,-2.9999334812164307,-2.9999334812164307,-0.3,0.16,0.16,-1.0018324649435062
172.0,4.3,-0.18535396456718445,-5.043098449707031,-0.18535396456718445,-5.043098449707031,2.9562386890226087,-3.0,-3.0,-0.3,0.14,0.14,-0.9854187182528746
173.0,4.325,-0.3141592741012573,-3.1591153144836426,-0.3141592741012573,-3.1591153144836426,2.827433379488536,-2.8656842708587646,-2.8656842708587646,-0.3,0.12000000000000001,0.12000000000000001,-0.9520577145506616
174.0,4.3500000000000005,-0.4084070324897766,-1.1789531707763672,-0.4084070324897766,-1.1789531707763672,2.7331856211000165,3.0,3.0,0.3,0.14,0.14,-0.9178979792525981
175.0,4.375,-0.46181410551071167,0.4850122034549713,-0.46181410551071167,0.4850122034549713,2.6797785480790814,3.0,3.0,0.3,0.16,0.16,-0.8952748673881058
176.0,4.4,-0.471238911151886,2.0251383781433105,-0.471238911151886,2.0251383781433105,2.670353742437907,3.0,3.0,0.3,0.18,0.18,-0.8914238367800639
