step,time_s,theta_raw,omega_raw,theta_corrected,omega_corrected,top_error,u_policy_raw,u_signed,u_clipped,u_safe,u_commanded,raw_reward
20.0,0.5,0.0031415927223861217,0.4331931471824646,0.0031415927223861217,0.4331931471824646,-3.138451060867407,3.0,3.0,0.3,0.3,0.3,-1.0000338308319185
21.0,0.525,0.0031415927223861217,0.6532111763954163,0.0031415927223861217,0.6532111763954163,-3.138451060867407,3.0,3.0,0.3,0.3,0.3,-1.0000577336857388
22.0,0.55,0.0031415927223861217,0.8732292056083679,0.0031415927223861217,0.8732292056083679,-3.138451060867407,3.0,3.0,0.3,0.3,0.3,-1.0000913181261948
23.0,0.5750000000000001,0.0031415927223861217,-0.6668969392776489,0.0031415927223861217,-0.6668969392776489,-3.138451060867407,3.0,3.0,0.3,0.3,0.3,-1.0000595403544037
24.0,0.6000000000000001,0.0031415927223861217,-0.0068428912200033665,0.0031415927223861217,-0.0068428912200033665,-3.138451060867407,3.0,3.0,0.3,0.3,0.3,-1.0000150698841581
25.0,0.625,0.0031415927223861217,0.21317513287067413,0.0031415927223861217,0.21317513287067413,-3.138451060867407,3.0,3.0,0.3,0.3,0.3,-1.0000196095653695
26.0,0.65,0.0062831854447722435,1.8771405220031738,0.0062831854447722435,1.8771405220031738,-3.135309468145021,3.0,3.0,0.3,0.3,0.3,-1.000352626509207
27.0,0.675,0.009424777701497078,1.8771405220031738,0.009424777701497078,1.8771405220031738,-3.132167875888296,3.0,3.0,0.3,0.3,0.3,-1.000327952765328
28.0,0.7000000000000001,0.012566370889544487,0.4331931471824646,0.012566370889544487,0.4331931471824646,-3.1290262827002486,3.0,3.0,0.3,0.3,0.3,-0.9999598098306347
29.0,0.7250000000000001,0.018849555402994156,0.8732292056083679,0.018849555402994156,0.8732292056083679,-3.122743098186799,3.0,3.0,0.3,0.3,0.3,-0.9999186053151355
30.0,0.75,0.025132741779088974,-0.44687893986701965,0.025132741779088974,-0.44687893986701965,-3.116459911810704,3.0,3.0,0.3,0.3,0.3,-0.9997241593481588
31.0,0.775,0.03141592815518379,-0.0068428912200033665,0.03141592815518379,-0.0068428912200033665,-3.1101767254346093,3.0,3.0,0.3,0.3,0.3,-0.9995265649973846
32.0,0.8,0.0345575176179409,1.8771405220031738,0.0345575176179409,1.8771405220031738,-3.107035135971852,3.0,3.0,0.3,0.3,0.3,-0.9997753140632054
33.0,0.8250000000000001,0.03769911080598831,1.0932471752166748,0.03769911080598831,1.0932471752166748,-3.103893542783805,3.0,3.0,0.3,0.3,0.3,-0.9994289916182892
34.0,0.8500000000000001,0.04084070399403572,0.4331931471824646,0.04084070399403572,0.4331931471824646,-3.1007519495957574,3.0,3.0,0.3,0.3,0.3,-0.9992048999933388
35.0,0.875,0.04398229718208313,-0.0068428912200033665,0.04398229718208313,-0.0068428912200033665,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990529393592414
36.0,0.9,0.04398229718208313,-0.0068428912200033665,0.04398229718208313,-0.0068428912200033665,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990529393592414
37.0,0.925,0.04398229718208313,-0.226860910654068,0.04398229718208313,-0.226860910654068,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990580812640036
38.0,0.9500000000000001,0.04398229718208313,0.6532111763954163,0.04398229718208313,0.6532111763954163,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990956031608222
39.0,0.9750000000000001,0.04398229718208313,1.8771405220031738,0.04398229718208313,1.8771405220031738,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.99940530033066
40.0,1.0,0.04398229718208313,-0.0068428912200033665,0.04398229718208313,-0.0068428912200033665,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990529393592414
41.0,1.0250000000000001,0.04398229718208313,2.5371944904327393,0.04398229718208313,2.5371944904327393,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9996966702649537
42.0,1.05,0.04398229718208313,0.8732292056083679,0.04398229718208313,0.8732292056083679,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9991291876012781
43.0,1.075,0.04398229718208313,0.4331931471824646,0.04398229718208313,0.4331931471824646,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.999071700307002
44.0,1.1,0.04398229718208313,1.8771405220031738,0.04398229718208313,1.8771405220031738,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.99940530033066
45.0,1.125,0.04398229718208313,-0.44687893986701965,0.04398229718208313,-0.44687893986701965,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990729047554151
46.0,1.1500000000000001,0.04398229718208313,0.8732292056083679,0.04398229718208313,0.8732292056083679,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9991291876012781
47.0,1.175,0.04398229718208313,-0.6668969392776489,0.04398229718208313,-0.6668969392776489,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990974098294871
48.0,1.2000000000000002,0.04398229718208313,0.4331931471824646,0.04398229718208313,0.4331931471824646,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.999071700307002
49.0,1.225,0.04398229718208313,0.6532111763954163,0.04398229718208313,0.6532111763954163,-3.09761035640771,3.0,3.0,0.3,0.3,0.3,-0.9990956031608222
